Radiant Lightbringer Breastplate,147157
Radiant Lightbringer Cape,147158
Radiant Lightbringer Crown,147160
Radiant Lightbringer Gauntlets,147159
Radiant Lightbringer Greaves,147161
Radiant Lightbringer Shoulderguards,147162
Ravenous Devotee's Bracelets,147000
Reactive Pylon Casing,147102
Reaver's Rattling Girdle,147753
Recompiled Guardian Module,147025
Reliquary of the Damned,147024
Rigid Meteorguard Gauntlets,147739
Robe of Aqueous Command,146994
Robes of Blind Absolution,147167
Robes of the Arcane Tempest,147149
Ruinous Ashes,147087
Sandblasted Conch,147761
Sash of the Unredeemed,147423
Scaled Band of Servitude,147020
Scornful Reflection,147111
Scythe of the Unmaker,155880
Scythe of the Unmaker,153115
Sea Star of the Depthmother,147004
Seal of the Second Duumvirate,147195
Shadow-Scarred Headcover,147034
Shawl of Blind Absolution,147163
Shifting Cosmic Sliver,147026
Shiversleet Waistguard,147071
Shorebreaker Robes,147737
Shoulderpads of Whispering Twilight,146997
Shoulderplates of Crackling Flame,147069
Shroud of the Drowned Adherent,146985
Sinew-Stitched Wristguards,147041
Si'vashi Guard's Breastplate,147751
Slippers of Enduring Vigilance,146987
Smoldering Thumbscrews,147088
Soul Queen's Ceremonial Robes,146995
Soul-Rattle Ribcage,147044
Soul-Render's Greatbelt,147072
Spaulders of Forgotten Worlds,147734
Specter of Betrayal,151190
Spectral Thurible,147018
Sphere of Entropy,147095
Spiked Terrorwake Greatboots,147428
Spirebreaker Harness,147027
Stabilized Extinction Protocol,147090
Star-Stalker Treads,147046
Steadfast Purifier's Warboots,147060
Stormheart Drape,147134
Stormheart Gloves,147135
Stormheart Headdress,147136
Stormheart Legguards,147137
Stormheart Mantle,147138
Stormheart Tunic,147133
Strife-Riddled Cinch,146999
String of Extracted Incisors,147013
Taeshalach,152094
Talisman of the Shal'dorei,141325
Taloned Brain-Scrapers,147745
Tarnished Sentinel Medallion,147017
Tears of the Maiden,151189
Terror From Below,147016
The Deceiver's Grand Design,147007
Titanic Onslaught Breastplate,147187
Titanic Onslaught Cloak,147188
Titanic Onslaught Greathelm,147190
Titanic Onslaught Greaves,147191
Titanic Onslaught Handguards,147189
Titanic Onslaught Pauldrons,147192
Tome of Unraveling Sanity,147019
Torn Fabric of Reality,147079
Treads of Disorderly Retreat,147744
Treads of Panicked Escape,147426
Treads of Violent Intrusion,147424
Umbral Moonglaives,147012
Unfurling Origination,147115
Valorous Spark of Hope,147107
Vambraces of Resolute Justice,147074
Vial of Ceaseless Toxins,147011
Vicegrip of the Unrepentant,147048
Violent Zealot's Shoulderpads,147742
Virus of Lethargy,147094
Waistguard of Interminable Unity,147056
Waistguard of Profane Duplicity,147347
Wakening Horror Spaulders,147038
Wave-Hammered Breastplate,147067
Wildstalker Cape,147140
Wildstalker Chestguard,147139
Wildstalker Gauntlets,147141
Wildstalker Helmet,147142
Wildstalker Leggings,147143
Wildstalker Spaulders,147144
Xuen's Cloak,147152
Xuen's Gauntlets,147153
Xuen's Helm,147154
Xuen's Legguards,147155
Xuen's Shoulderguards,147156
Xuen's Tunic,147151
Yathae's Thumb Ring,147021
Astral Alchemist Stone,151607
Empyrial Breastplate,151576
Empyrial Cosmic Crown,151587
Empyrial Deep Crown,151588
Empyrial Elemental Crown,151589
Empyrial Titan Crown,151590
Essence of Clarity,141305
Fiendish Shoulderguards,151577
Fiendish Spaulders,151578
Lightweave Breeches,151571
Bracers of the Cruel Gladiator,146815
Chain Skullblasters,144333
Chest of the Cruel Gladiator,146809
Cinch of the Cruel Gladiator,146813
Cloak of the Cruel Gladiator,146816
Gloves of the Cruel Gladiator,146812
Heavy Skullblasters,144334
Helm of the Cruel Gladiator,146804
Leggings of the Cruel Gladiator,146810
Pauldrons of the Cruel Gladiator,146811
Relinquished Bracers,147786
Relinquished Chestguard,147793
Relinquished Cloak,147794
Relinquished Gauntlets,147795
Relinquished Girdle,147791
Relinquished Hood,147796
Relinquished Leggings,147797
Relinquished Necklace,147798
Relinquished Relic,147837
Relinquished Ring,147799
Relinquished Spaulders,147800
Relinquished Treads,147792
Relinquished Trinket,147801
Rugged Skullblasters,144332
Tailored Skullblasters,144331
Treads of the Cruel Gladiator,146814
Ancient Augari Pendant,152780
Archaic Meditation Crystal,150996
Ardent Vindicator's Breaker,153318
Ardent Vindicator's Crusher,153321
Ardent Vindicator's Demolisher,153320
Ardent Vindicator's Greatmace,153319
Ardent Vindicator's Maul,153317
Argussian Wrought Blade,151002
Arinor Keeper's Armbands,152754
Arinor Keeper's Belt,152756
Arinor Keeper's Grips,152755
Arinor Keeper's Headgear,152759
Arinor Keeper's Spaulders,152760
Arinor Keeper's Treads,152757
Arinor Keeper's Trousers,152761
Arinor Keeper's Tunic,152758
Augari Wakener's Circlet,153280
Augari Wakener's Cord,153279
Augari Wakener's Cuffs,153286
Augari Wakener's Handwraps,153281
Augari Wakener's Leggings,153282
Augari Wakener's Mantle,153285
Augari Wakener's Treads,153284
Augari Wakener's Vestments,153283
Azurelight Sage's Cap,152770
Azurelight Sage's Cuffs,152773
Azurelight Sage's Leggings,152776
Azurelight Sage's Mantle,152777
Azurelight Sage's Mitts,152771
Azurelight Sage's Robes,152775
Azurelight Sage's Sash,152772
Azurelight Sage's Slippers,152774
Conservatory Ward's Drape,152778
Construct Forge Cinder,151000
Cragscaler Heart,150998
Crest of the Grand Army,152695
Crystallized Aether,150997
Darkfall Arcanum,152690
Devastator Anchor Crystal,152692
Doomcaller Heart,152691
Doomed Exarch's Memento,153172
Enclave Aspirant's Axe,153268
Enclave Aspirant's Battleaxe,153265
Enclave Aspirant's Cleaver,153263
Enclave Aspirant's Hatchet,153267
Enclave Aspirant's Splitter,153264
Enclave Aspirant's Waraxe,153269
Felbound Drudge's Sorrow,152694
Forgotten Conservatory Amice,153276
Forgotten Conservatory Gloves,153272
Forgotten Conservatory Helm,153271
Forgotten Conservatory Leggings,153273
Forgotten Conservatory Robes,153288
Forgotten Conservatory Sash,153270
Forgotten Conservatory Slippers,153275
Forgotten Conservatory Wristwraps,153277
Forlorn Artificer's Cudgel,153260
Forlorn Artificer's Gavel,153262
Forlorn Artificer's Hammer,153261
Forlorn Artificer's Mace,153258
Grinning Vilefiend Skull,153421
Honed Jed'hin Cutlass,153303
Honed Jed'hin Scimitar,153302
Isolon Anchorite's Cudgel,153255
Isolon Anchorite's Gavel,153257
Isolon Anchorite's Hammer,153256
Isolon Anchorite's Mace,153254
Jed'hin Aspirant's Ring,152779
Mac'Aree Focusing Amethyst,152783
Mac'Aree Lightseeker's Armguards,153336
Mac'Aree Lightseeker's Chestpiece,153332
Mac'Aree Lightseeker's Greaves,153330
Mac'Aree Lightseeker's Handguards,153335
Mac'Aree Lightseeker's Helmet,153331
Mac'Aree Lightseeker's Spaulders,153334
Mac'Aree Lightseeker's Treads,153337
Mac'Aree Lightseeker's Waistplate,153333
Mac'Aree Vigilant's Bastion,153324
Mac'Aree Vigilant's Crest,153323
Mac'Aree Vigilant's Redoubt,153325
Mac'Aree Vigilant's Shield,153322
Manacle of Dominance,152696
Mark of Defiant Survival,152697
Militant Exarch's Longsword,153298
Militant Exarch's Saber,153300
Militant Exarch's Shortsword,153299
Militant Exarch's Slicer,153301
Mystic Wakener's Blade,153329
Mystic Wakener's Dagger,153327
Mystic Wakener's Dirk,153326
Mystic Wakener's Shiv,153328
Oronaar Disciple's Boots,152766
Oronaar Disciple's Bracers,152762
Oronaar Disciple's Chestguard,152768
Oronaar Disciple's Coif,152765
Oronaar Disciple's Girdle,152767
Oronaar Disciple's Gloves,152763
Oronaar Disciple's Legguards,152764
Oronaar Disciple's Spaulders,152769
Oronaar Miner's Dredger,153304
Oronaar Miner's Hacker,153305
Oronaar Miner's Pickaxe,153307
Oronaar Miner's Piercer,153306
Petrified Seedling,151003
Phial of Kaarinos Frost,151001
Praetorium Guard's Breastplate,152748
Praetorium Guard's Gauntlets,152751
Praetorium Guard's Greaves,152746
Praetorium Guard's Helmet,152747
Praetorium Guard's Pauldrons,152750
Praetorium Guard's Sabatons,152753
Praetorium Guard's Vambraces,152752
Praetorium Guard's Waistplate,152749
Praetor's Ornamental Bastard Sword,153314
Praetor's Ornamental Claymore,153313
Praetor's Ornamental Edge,153316
Praetor's Ornamental Greatsword,153312
Praetor's Ornamental Warblade,153315
Scarwing Talon,152715
Skyfin Tail Barb,151015
Spectral Censorite's Spire,153292
Spectral Censorite's Staff,153291
Spectral Consul's Blade,153294
Spectral Consul's Broadsword,153297
Spectral Consul's Cutter,153296
Spectral Consul's Quickblade,153295
Triumvirate High Guard's Bracers,153344
Triumvirate High Guard's Breastplate,153340
Triumvirate High Guard's Casque,153339
Triumvirate High Guard's Gauntlets,153343
Triumvirate High Guard's Greatbelt,153341
Triumvirate High Guard's Leggings,153338
Triumvirate High Guard's Pauldrons,153342
Triumvirate High Guard's Warboots,153345
Unblemished Sigil of Argus,152781
Unsullied Cloak,152740
Unsullied Cloth Cap,152738
Unsullied Cloth Cuffs,152742
Unsullied Cloth Leggings,153154
Unsullied Cloth Mantle,152734
Unsullied Cloth Mitts,153141
Unsullied Cloth Robes,153135
Unsullied Cloth Sash,153156
Unsullied Cloth Slippers,153144
Unsullied Leather Armbands,153142
Unsullied Leather Belt,153148
Unsullied Leather Grips,152739
Unsullied Leather Headgear,153139
Unsullied Leather Spaulders,153145
Unsullied Leather Treads,153136
Unsullied Leather Trousers,152737
Unsullied Leather Tunic,153151
Unsullied Mail Boots,153152
Unsullied Mail Bracers,153158
Unsullied Mail Chestguard,152741
Unsullied Mail Coif,153147
Unsullied Mail Girdle,152744
Unsullied Mail Gloves,153149
Unsullied Mail Legguards,153138
Unsullied Mail Spaulders,153137
Unsullied Necklace,152736
Unsullied Plate Breastplate,153143
Unsullied Plate Gauntlets,153157
Unsullied Plate Greaves,153146
Unsullied Plate Helmet,153155
Unsullied Plate Pauldrons,153153
Unsullied Plate Sabatons,152743
Unsullied Plate Vambraces,153150
Unsullied Plate Waistplate,153140
Unsullied Relic,152799
Unsullied Ring,152735
Unsullied Trinket,152733
Unyielding Peacekeeper's Club,153311
Unyielding Peacekeeper's Cudgel,153308
Unyielding Peacekeeper's Greatclub,153310
Unyielding Peacekeeper's Mace,153309
Venerable Triad Statuette,152782
Voidbent Isolon Effigy,151004
Volatile Devastator Round,152693
Wakener's Demonic Focus,150999
World-Defiler's Casque,152946
World-Defiler's Cuirass,152949
World-Defiler's Gauntlets,152947
World-Defiler's Girdle,152943
World-Defiler's Sabatons,152948
World-Defiler's Shoulderplates,152944
World-Defiler's Tuille,152945
World-Defiler's Wristguards,152942
Zealous Felslinger's Boots,152883
Zealous Felslinger's Cuffs,152889
Zealous Felslinger's Epaulets,152888
Zealous Felslinger's Girdle,152881
Zealous Felslinger's Handwraps,152885
Zealous Felslinger's Leggings,152887
Zealous Felslinger's Robe,152884
Zealous Felslinger's Visage,152886
Aluriel's Mirror,140795
Animated Exoskeleton,140789
Antiquated Highborne Cinch,140849
Arcana Crux,140813
Arcanochitin Hauberk,140875
Arcanogolem Digit,140794
Archaic Nathrezim Keepsake,140844
Architect's Coif of Despair,140870
Aristocrat's Winter Drape,144399
Astromancer's Greatcloak,140909
Beleron's Choker of Misery,140899
Belt of Celestial Alignment,140890
Bones of the Restless,143524
Bracers of Harnessed Flame,140850
Bracers of Impossible Choices,140889
Breastplate of the Highlord,138350
Breastplate of the Remembered King,140913
Breath of Dusk,140822
Bridgebreaker Gauntlets,140907
Brooch of the Astral Scryer,140900
Cake Carrier's Girdle,140858
Cape of Second Sight,138375
Captain's Parade Breastplate,140877
Chaos-Scarred Mantle,140853
Chestplate of Impenetrable Darkness,142303
Chestplate of the Obsidian Aspect,138351
Chittering Mandible,140840
Chrono-Tempered Legplates,140882
Claw of the Crystalline Scorpid,140790
Cloak of Azj'Aqir,138373
Cloak of Enveloped Dissonance,138367
Cloak of Everburning Knowledge,138365
Cloak of Multitudinous Sheaths,144401
Cloak of Shackled Elements,138372
Cloak of Temporal Recalibration,140910
Cloak of the Astral Warden,138366
Clutch of Azj'Aqir,138311
Collapsing Epoch,140842
Construct Personality Sphere,140838
Convergence of Fates,140806
Doomblade Cowl,138332
Doomblade Gauntlets,138329
Doomblade Pants,138335
Doomblade Shadowwrap,138371
Doomblade Spaulders,138338
Doomblade Tunic,138326
Draught of Souls,140808
Dreadlord's Tattered Wingcover,140855
Dreadwyrm Breastplate,138349
Dreadwyrm Crown,138355
Dreadwyrm Gauntlets,138352
Dreadwyrm Greatcloak,138364
Dreadwyrm Legplates,138358
Dreadwyrm Shoulderguards,138361
Duskwatch Plate Bracers,140878
Eagletalon Cloak,138368
Eagletalon Cowl,138342
Eagletalon Gauntlets,138340
Eagletalon Legchains,138344
Eagletalon Spaulders,138347
Eagletalon Tunic,138339
Echoing Madness,143532
Emblazoned Duskwatch Belt,140868
Entwined Elemental Foci,140796
Ephemeral Paradox,140805
Erratic Metronome,140792
Eternally Recurring Bracers,140893
Ethereal Urn,142166
Etraeus' Celestial Map,140803
Eventide Casque,140881
Exothermic Core,140837
Eyes of Azj'Aqir,138314
Fang of Tichondrius,140797
Farsight Spiritjewel,140810
Fashionable Autumn Cloak,144403
Feathermane Feather Cloak,144400
Felfire Pitch,140825
Felstained Jawbone Fragments,140826
Finery of Azj'Aqir,138320
Fingernail of the Fel Brute,140816
Flickering Timespark,140843
Foreign Contaminant,140818
Fury of the Burning Sky,140801
Gauntlets of Fractured Eons,140879
Gauntlets of Shackled Elements,138341
Gauntlets of the Highlord,138353
Gauntlets of the Obsidian Aspect,138354
Gilded Nightborne Waistplate,140880
Girdle of Nefarious Strategy,140859
Gleaming Celestial Waistguard,144407
Glimpse of the Afterlife,143528
Glistening Meteorite Shard,140845
Gloves of Enveloped Dissonance,138328
Gloves of Everburning Knowledge,138309
Gloves of Second Sight,138377
Gloves of Synchronous Elements,140905
Gloves of the Astral Warden,138327
Gnawed Nightfallen Britches,140862
Goresmeared Abyssal Waistplate,140892
Greatcloak of the Obsidian Aspect,138374
Greatmantle of the Highlord,138369
Grove-Tender's Moccasins,140861
Harness of Smoldering Betrayal,142203
Hauberk of Warped Intuition,142301
Heart of Frost,140832
Helm of Shackled Elements,138343
Helmet of the Highlord,138356
High Shadow Councilor's Wrap,140919
Hood of Enveloped Dissonance,138331
Hood of Everburning Knowledge,138312
Hood of Fading Opportunity,140903
Hood of the Astral Warden,138330
Icon of Rot,140798
Immaculately Polished Boots,140904
Infernal Contract,140807
Infused Chitin Fragment,140815
Jagged Carapace Wristclamps,140902
Leggings of Azj'Aqir,138317
Leggings of Enveloped Dissonance,138334
Leggings of Everburning Knowledge,138315
Leggings of Shackled Elements,138345
Leggings of the Astral Warden,138333
Legplates of the Highlord,138359
Legplates of the Obsidian Aspect,138360
Legwraps of Second Sight,138379
Leystone-Toe Kickers,140884
Lionshead Lapel Clasp,140817
Mana-Cord of Deception,144404
Man'ari Skullbuckled Cinch,140887
Manatoxin Gland,140827
Mantle of Everburning Knowledge,138321
Mantle of Prestidigitation,140911
Mantle of the Astral Warden,138336
Mantle of the Torn Sky,140864
Mask of Second Sight,138378
Master Warmage's Leggings,140852
Might of Krosus,140799
Necrotic Dominion,143525
Netherbranded Shoulderpads,140917
Nightblooming Frond,140802
Nightborne Battle-Magus Hood,140866
Nighthold Custodian's Hood,140851
Nightmares of the Dead,143531
Outcast Wanderer's Footrags,140914
Parasitic Spore,140839
Pauldrons of Azj'Aqir,138323
Pauldrons of Enveloped Dissonance,138337
Pauldrons of Shackled Elements,138348
Pauldrons of the Highlord,138362
Pauldrons of Warped Memory,140872
Perfectly Preserved Cake,140793
Perpetually Muddy Sandals,140854
Pertinacious Legplates,140871
Pharamere's Forbidden Grimoire,140800
Phial of Fel Blood,140820
Precipice of Eternity,140821
Pugilist's Powerful Punching Ring,144391
Pugilist's Powerful Punching Ring,144392
Purifier's Cassock,138319
Purifier's Drape,138370
Purifier's Gloves,138310
Purifier's Gorget,138313
Purifier's Leggings,138316
Purifier's Mantle,138322
Radiant String of Scorpid Eyes,140898
Raiment of Shackled Elements,138346
Ring of Braided Stems,140896
Ring of Exclusive Servitude,140906
Ring of the Scoured Clan,140897
Ritual of Animation,143530
Robe of Everburning Knowledge,138318
Robe of the Astral Warden,138324
Robes of Fluctuating Energy,140848
Robes of the Ancient Chronicle,142297
Royal Dagger Haft,140791
Sabatons of Burning Steps,140867
Sabatons of Unchanging Fate,140891
Scale of Arcanagos,143527
Scorpid Handler's Gloves,140888
Searing Cinder,143526
Shal'dorei Weedstompers,140873
Shoulderguard of the Eclipse,140883
Shoulderguards of Second Sight,138380
Shoulderplates of the Obsidian Aspect,138363
Soggy Manascrubber Brush,140812
Soul of Flame,140834
Spellblade's Gemmed Signet,140895
Star Gate,140804
Star of Hollow Spite,143529
Sterilizer's Insulated Gauntlets,140869
Stinger Resistant Bracers,140876
Stutterstep Treads,140860
Sundered Comet,140833
Sunflare Coal,140836
Suspended Nightwell Droplet,140831
Talisman of the Shal'dorei,141324
Talisman of the Violet Eye,143523
Tempest of the Heavens,140841
Temporally Displaced Gloves,140863
Thistle-Proof Thorngrabbers,140874
Treads of Galactic Odyssey,140885
Trousers of Cultivation,140908
Tunic of Enveloped Dissonance,138325
Tunic of Second Sight,138376
Tunic of Unwavering Devotion,140865
Unkindled Ember,140835
Vampiric Fetish,140819
Vintage Duskwatch Cinch,144406
Vintage Suramar Nobility Hat,140901
Violet Seal of the Grand Magus,142469
Waistclasp of Unethical Power,144405
Waistplate of Fractured Realities,140912
Warchief's Shattered Tusk,140823
